# pipestream-resources-v2	interval_ms=100
1	4	3321699	3256741	3256740	252520	385008	36	18	0	8265728	98304	-	-
2	103	3321699	3256741	3256740	252700	385008	36	18	0	8265728	98304	-	-
3	202	3321699	3256741	3256740	252812	385008	36	18	0	8265728	98304	-	-
4	302	3321699	3256741	3256740	214712	385008	35	18	0	8265728	98304	-	-
5	402	3321699	3256741	3256740	214736	385008	35	18	0	8265728	98304	-	-
6	503	3321699	3256741	3256740	209400	385008	35	18	0	8265728	98304	-	-
7	603	3321699	3256741	3256740	210088	385008	35	18	0	8265728	98304	-	-
8	703	3321699	3256741	3256740	210244	385008	35	18	0	8265728	98304	-	-
9	803	3321699	3256741	3256740	210304	385008	35	18	0	8265728	98304	-	-
10	964	3321699	3256741	3256740	210640	385008	35	18	0	8265728	98304	32609	heap:jstat
11	1005	3321699	3256741	3256740	210656	385008	35	18	0	8265728	98304	-	-
12	1106	3321699	3256741	3256740	210804	385008	35	18	0	8265728	98304	-	-
13	1205	3321699	3256741	3256740	210940	385008	35	18	0	8265728	98304	-	-
14	1303	3321699	3256741	3256740	210956	385008	35	18	0	8265728	98304	-	-
15	1403	3321699	3256741	3256740	211012	385008	35	18	0	8265728	98304	-	-
16	1503	3321699	3256741	3256740	211656	385008	35	18	0	8265728	98304	-	-
17	1604	3321699	3256741	3256740	211688	385008	35	18	0	8265728	98304	-	-
18	1703	3321699	3256741	3256740	211692	385008	35	18	0	8265728	98304	-	-
19	1806	3321699	3256741	3256740	211736	385008	35	18	0	8265728	98304	-	-
20	1970	3321699	3256741	3256740	211788	385008	35	18	0	8265728	98304	35681	heap:jstat
21	2006	3321699	3256741	3256740	211804	385008	35	18	0	8265728	98304	-	-
22	2106	3321699	3256741	3256740	211920	385008	35	18	0	8265728	98304	-	-
23	2206	3321699	3256741	3256740	211920	385008	35	18	0	8265728	98304	-	-
24	2306	3321699	3256741	3256740	211944	385008	35	18	0	8265728	98304	-	-
25	2407	3321699	3256741	3256740	211996	385008	35	18	0	8265728	98304	-	-
26	2507	3321699	3256741	3256740	212068	385008	35	18	0	8265728	98304	-	-
27	2607	3321699	3256741	3256740	212136	385008	35	18	0	8265728	98304	-	-
28	2707	3321699	3256741	3256740	212316	385008	35	18	0	8265728	98304	-	-
29	2808	3321699	3256741	3256740	213528	385008	35	18	0	8265728	98304	-	-
30	2975	3321699	3256741	3256740	213548	385008	35	18	0	8265728	98304	38753	heap:jstat
31	3007	3321699	3256741	3256740	213568	385008	35	18	0	8265728	98304	-	-
32	3107	3321699	3256741	3256740	213580	385008	35	18	0	8265728	98304	-	-
33	3208	3321699	3256741	3256740	213584	385008	35	18	0	8265728	98304	-	-
34	3308	3321699	3256741	3256740	213588	385008	34	18	0	8265728	98304	-	-
35	3410	3321699	3256741	3256740	213596	385008	33	19	0	8265728	98304	-	-
36	3508	3321699	3256741	3256740	213600	385008	33	18	0	8265728	98304	-	-
37	3608	3321699	3256741	3256740	213596	385008	32	18	0	8265728	98304	-	-
38	3708	3321699	3256741	3256740	213976	385008	32	18	0	8265728	98304	-	-
39	3808	3321699	3256741	3256740	214012	385008	32	18	0	8265728	98304	-	-
40	3968	3321699	3256741	3256740	214020	385008	32	18	0	8265728	98304	41825	heap:jstat
41	4008	3321699	3256741	3256740	214064	385008	32	18	0	8265728	98304	-	-
42	4108	3321699	3256741	3256740	214096	385008	32	18	0	8265728	98304	-	-
43	4208	3321699	3256741	3256740	214096	385008	32	18	0	8265728	98304	-	-
44	4308	3321699	3256741	3256740	214196	385008	32	18	0	8265728	98304	-	-
45	4408	3321699	3256741	3256740	214224	385008	32	18	0	8265728	98304	-	-
46	4509	3321699	3256741	3256740	246160	385008	34	18	0	8265728	98304	-	-
47	4608	3321699	3256741	3256740	268036	385008	34	18	0	8265728	98304	-	-
48	4707	3321699	3256741	3256740	270708	385008	34	18	0	8265728	98304	-	-
49	4807	3321699	3256741	3256740	275476	385008	34	18	0	8265728	98304	-	-
50	4965	3321699	3256741	3256740	275484	385008	34	18	0	8265728	98304	43873	heap:jstat
