# pipestream-resources-v1	interval_ms=100
80	7965	296248	272166	272164	316788	399580	61	14	4096	34828288	138730	heap:jstat
81	8009	296248	272166	272164	318104	399580	61	14	4096	35090432	-	-
82	8109	296248	272166	272164	319440	399580	61	14	4096	35352576	-	-
83	8209	296248	272166	272164	320808	399580	61	14	4096	35614720	-	-
84	8309	296248	272166	272164	319028	399580	62	14	4096	35909632	-	-
85	8409	296248	272166	272164	320112	399580	62	14	4096	36225024	-	-
86	8509	296248	272166	272164	334268	399580	62	14	4096	36487168	-	-
87	8609	296248	272166	272164	344864	399580	64	14	4096	37445632	-	-
88	8709	296248	272166	272164	359108	399580	64	14	4096	38256640	-	-
89	8809	296248	272166	272164	361056	399580	64	14	4096	38584320	-	-
90	8964	296248	272166	272164	334972	399580	63	14	4096	38846464	155114	heap:jstat
91	9009	296248	272166	272164	336584	399580	63	14	4096	39108608	-	-
92	9109	296248	272166	272164	337724	399580	63	17	4096	39305216	-	-
93	9209	296248	272166	272164	338276	399580	63	14	4096	39501824	-	-
94	9309	296248	272166	272164	339848	399580	63	14	4096	39763968	-	-
95	9409	296248	272166	272164	341416	399580	63	14	4096	40026112	-	-
96	9509	296248	272166	272164	343100	399580	63	14	4096	40288256	-	-
97	9609	296248	272166	272164	344672	399580	63	14	4096	40550400	-	-
98	9710	296248	272166	272164	349144	399580	63	14	4096	41205760	-	-
99	9810	296248	272166	272164	369208	399580	63	14	4096	41467904	-	-
100	9967	296248	272166	272164	370152	399580	63	14	4096	41598976	171498	heap:jstat
101	10010	296248	272166	272164	371768	399580	63	14	4096	41861120	-	-
102	10110	296248	272166	272164	373336	399580	63	14	4096	42123264	-	-
103	10210	296248	272166	272164	374904	399580	63	14	4096	42385408	-	-
104	10310	296248	272166	272164	358856	399580	63	14	4096	42647552	-	-
105	10410	296248	272166	272164	360432	399580	63	14	4096	42909696	-	-
106	10510	296248	272166	272164	362000	399580	63	14	4096	43171840	-	-
107	10610	296248	272166	272164	363604	399580	63	14	4096	43433984	-	-
108	10710	296248	272166	272164	366340	399580	63	14	4096	44023808	-	-
109	10810	296248	272166	272164	367948	399580	63	14	4096	44285952	-	-
110	10966	296248	272166	272164	374052	399580	63	14	4096	44548096	187882	heap:jstat
111	11010	296248	272166	272164	374084	399580	63	14	4096	44810240	-	-
112	11111	296248	272166	272164	375692	399580	63	14	4096	45072384	-	-
113	11210	296248	272166	272164	377304	399580	63	14	4096	45334528	-	-
114	11311	296248	272166	272164	378872	399580	63	14	4096	45596672	-	-
115	11410	296248	272166	272164	380480	399580	63	14	4096	45858816	-	-
116	11510	296248	272166	272164	381424	399580	63	14	4096	45989888	-	-
117	11611	296248	272166	272164	383028	399580	63	14	4096	46252032	-	-
118	11711	296248	272166	272164	386812	399580	63	14	4096	46837760	-	-
119	11812	296248	272166	272164	388384	399580	63	14	4096	47099904	-	-
120	11969	296248	272166	272164	389988	399580	63	14	4096	47362048	204266	heap:jstat
121	12011	296248	272166	272164	391552	399580	63	14	4096	47624192	-	-
122	12111	296248	272166	272164	393120	399580	63	14	4096	47886336	-	-
123	12211	296248	272166	272164	394404	399580	63	17	4096	48082944	-	-
124	12311	296248	272166	272164	395528	399580	63	14	4096	48312320	-	-
125	12411	296248	272166	272164	397304	399580	63	14	4096	48758784	-	-
126	12511	296248	272166	272164	400316	400316	63	14	4096	49315840	-	-
127	12611	296248	272166	272164	403960	403960	63	14	4096	49979392	-	-
128	12711	296248	272166	272164	409080	409080	63	14	4096	50724864	-	-
129	12812	296248	272166	272164	411164	411164	63	14	4096	51052544	-	-
130	12965	296248	272166	272164	413000	413000	63	14	4096	51314688	237034	heap:jstat
131	13012	296248	272166	272164	414128	414128	63	15	4096	51445760	-	-
132	13112	296248	272166	272164	415944	415944	63	14	4096	51707904	-	-
133	13212	296248	272166	272164	419624	419624	63	14	4096	51970048	-	-
134	13312	296248	272166	272164	426148	426148	63	14	4096	52232192	-	-
135	13412	296248	272166	272164	427968	427968	63	14	4096	52494336	-	-
136	13512	296248	272166	272164	429828	429828	63	14	4096	52756480	-	-
137	13612	296248	272166	272164	430116	430116	63	14	4096	53018624	-	-
138	13712	296248	272166	272164	432912	432912	62	14	4096	53346304	-	-
139	13812	296248	272166	272164	435252	435252	62	14	4096	53805056	-	-
140	13966	296248	272166	272164	437068	437068	62	14	4096	54067200	253418	heap:jstat
141	14012	296248	272166	272164	438928	438928	62	14	4096	54329344	-	-
142	14112	296248	272166	272164	440744	440744	62	14	4096	54591488	-	-
143	14212	296248	272166	272164	442560	442560	62	14	4096	54853632	-	-
144	14312	296248	272166	272164	444416	444416	62	14	4096	55115776	-	-
145	14413	296248	272166	272164	446232	446232	62	14	4096	55377920	-	-
146	14513	296248	272166	272164	448048	448048	62	14	4096	55640064	-	-
147	14613	296248	272166	272164	449176	449176	62	14	4096	55771136	-	-
148	14713	296248	272166	272164	451008	451008	62	14	4096	56033280	-	-
149	14813	296248	272166	272164	455444	455444	62	14	4096	56557568	-	-
150	14970	296248	272166	272164	457260	457260	62	14	4096	56819712	269802	heap:jstat
151	15013	296248	272166	272164	459080	459080	62	14	4096	57081856	-	-
152	15113	296248	272166	272164	460936	460936	62	14	4096	57344000	-	-
153	15213	296248	272166	272164	462752	462752	62	14	4096	57606144	-	-
154	15313	296248	272166	272164	463612	463612	62	17	4096	57769984	-	-
155	15413	296248	272166	272164	465292	465292	62	14	4096	57999360	-	-
156	15513	296248	272166	272164	467108	467108	62	14	4096	58261504	-	-
157	15613	296248	272166	272164	468964	468964	62	14	4096	58523648	-	-
158	15713	296248	272166	272164	470784	470784	62	14	4096	58785792	-	-
159	15814	296248	272166	272164	485156	485156	62	14	4096	59473920	-	-
160	15970	296248	272166	272164	487020	487020	62	14	4096	59736064	286186	heap:jstat
161	16014	296248	272166	272164	488836	488836	62	14	4096	59998208	-	-
162	16113	296248	272166	272164	489960	489960	62	14	4096	60129280	-	-
163	16214	296248	272166	272164	491776	491776	62	14	4096	60391424	-	-
164	16314	296248	272166	272164	479992	495612	62	14	4096	60686336	-	-
165	16414	296248	272166	272164	482048	495612	63	14	4096	61132800	-	-
166	16514	296248	272166	272164	485288	495612	63	14	4096	61689856	-	-
167	16614	296248	272166	272164	489180	495612	63	14	4096	62386176	-	-
168	16715	296248	272166	272164	491556	495612	63	14	4096	62713856	-	-
169	16814	296248	272166	272164	494604	495612	63	14	4096	63590400	-	-
170	16970	296248	272166	272164	495440	495612	63	14	4096	63721472	318954	heap:jstat
171	17014	296248	272166	272164	497504	497504	63	14	4096	63983616	-	-
172	17114	296248	272166	272164	499576	499576	63	14	4096	64245760	-	-
173	17214	296248	272166	272164	501684	501684	63	14	4096	64507904	-	-
174	17314	296248	272166	272164	503748	503748	63	14	4096	64770048	-	-
175	17415	296248	272166	272164	505812	505812	63	14	4096	65032192	-	-
176	17515	296248	272166	272164	507916	507916	62	14	4096	65294336	-	-
177	17615	296248	272166	272164	509628	509628	62	17	4096	65523712	-	-
178	17715	296248	272166	272164	511252	511252	62	14	4096	65687552	-	-
179	17815	296248	272166	272164	516416	516416	62	14	4096	66572288	-	-
180	17972	296248	272166	272164	518476	518476	62	14	4096	66834432	335338	heap:jstat
181	18015	296248	272166	272164	520584	520584	62	14	4096	67096576	-	-
182	18115	296248	272166	272164	522648	522648	62	14	4096	67358720	-	-
183	18215	296248	272166	272164	524720	524720	62	14	4096	67620864	-	-
184	18315	296248	272166	272164	526824	526824	62	14	4096	67883008	-	-
185	18415	296248	272166	272164	527620	527620	62	14	4096	68014080	-	-
186	18515	296248	272166	272164	529736	529736	62	14	4096	68276224	-	-
187	18615	296248	272166	272164	531796	531796	62	14	4096	68538368	-	-
188	18715	296248	272166	272164	533860	533860	62	14	4096	68800512	-	-
189	18816	296248	272166	272164	539048	539048	62	14	4096	69586944	-	-
190	18970	296248	272166	272164	541116	541116	62	14	4096	69849088	368106	heap:jstat
191	19016	296248	272166	272164	543180	543180	62	14	4096	70111232	-	-
192	19116	296248	272166	272164	544932	544932	62	17	4096	70340608	-	-
193	19216	296248	272166	272164	546512	546512	62	14	4096	70504448	-	-
194	19316	296248	272166	272164	548640	548640	62	14	4096	70766592	-	-
195	19416	296248	272166	272164	550700	550700	62	14	4096	71028736	-	-
196	19516	296248	272166	272164	552760	552760	62	14	4096	71290880	-	-
197	19616	296248	272166	272164	555412	555412	62	14	4096	71553024	-	-
198	19716	296248	272166	272164	557480	557480	62	14	4096	71815168	-	-
199	19816	296248	272166	272164	560552	560552	62	14	4096	72241152	-	-
200	19973	296248	272166	272164	563428	563428	62	14	4096	72798208	384490	heap:jstat
201	20017	296248	272166	272164	565532	565532	62	14	4096	73060352	-	-
202	20116	296248	272166	272164	567636	567636	62	14	4096	73322496	-	-
203	20217	296248	272166	272164	569708	569708	62	14	4096	73584640	-	-
204	20317	296248	272166	272164	571896	571896	62	14	4096	73879552	-	-
205	20416	296248	272166	272164	574120	574120	62	14	4096	74293248	-	-
206	20517	296248	272166	272164	578468	578468	63	19	4096	75046912	-	-
207	20617	296248	272166	272164	581504	581504	63	17	4096	75546624	-	-
208	20717	296248	272166	272164	586684	586684	63	14	4096	75776000	-	-
209	20817	296248	272166	272164	589000	589000	63	14	4096	76038144	-	-
210	20973	296248	272166	272164	595476	595476	63	14	4096	76816384	417258	heap:jstat
211	21017	296248	272166	272164	597780	597780	63	14	4096	77078528	-	-
212	21117	296248	272166	272164	600084	600084	63	14	4096	77340672	-	-
213	21217	296248	272166	272164	602436	602436	63	14	4096	77602816	-	-
214	21317	296248	272166	272164	603512	603512	63	17	4096	77766656	-	-
215	21417	296248	272166	272164	605684	605684	63	14	4096	77996032	-	-
216	21517	296248	272166	272164	607988	607988	62	14	4096	78258176	-	-
217	21617	296248	272166	272164	610296	610296	62	14	4096	78520320	-	-
218	21717	296248	272166	272164	612656	612656	62	14	4096	78782464	-	-
219	21817	296248	272166	272164	614964	614964	62	14	4096	79044608	-	-
220	21973	296248	272166	272164	620796	620796	62	14	4096	79699968	433642	heap:jstat
221	22018	296248	272166	272164	622280	622280	62	14	4096	79863808	-	-
222	22116	296248	272166	272164	644840	644840	63	14	4096	80093184	-	-
