1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	1	REQUEST_SENT	90969342182e3f4d978188605cf5b1ca						
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	2	RECEIPT_VALIDATED	90969342182e3f4d978188605cf5b1ca						
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	3			0:0:1	1		artifacts/input-1.bin	12582912	9e68d9191b5a611fa155e58055c39cff417d46050bc0e30b79eab2fca534b256
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	4	REQUEST_SENT	613341ca9423416c00c9c41faec60bea	0:0:1	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	5	RECEIPT_VALIDATED	613341ca9423416c00c9c41faec60bea	0:0:1	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	6	REQUEST_SENT	b90eec946d5bf4e1007e8d6ddca659fa	0:0:1	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	7	RECEIPT_VALIDATED	b90eec946d5bf4e1007e8d6ddca659fa	0:0:1	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	8	OBSERVATION_JOURNALED		0:0:1	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	9			0:0:1	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	10			0:0:2	1		artifacts/input-2.bin	8388608	b24711164288e7c49fc3d28968a7e98daea4d28e30bf8bddce45b53649b181e2
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	11	REQUEST_SENT	c7643b58740e4f6a6ca79e3a994ff0b9	0:0:2	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	12	RECEIPT_VALIDATED	c7643b58740e4f6a6ca79e3a994ff0b9	0:0:2	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	13	REQUEST_SENT	8edb9f1084dd46bcc1556b1017325a3a	0:0:2	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	14	RECEIPT_VALIDATED	8edb9f1084dd46bcc1556b1017325a3a	0:0:2	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	15	OBSERVATION_JOURNALED		0:0:2	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	16			0:0:2	1				
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	17			0:0:3	1		artifacts/input-3.bin	1048576	5a6cf9381ea769cda94180bb005d9edcd6bc756075c53645cc6b85c7cee927a3
1	durable-18d5856a211db6af	g4-publication-vs-cancel	rust	client	618-18d58612c0853086	18	REQUEST_SENT	6ee6c6858fd450d974d478dbb5047785	0:0:3	1				
