# pipestream-resources-v2	interval_ms=100
1	4	3017692	2988431	2988430	413416	413416	40	18	0	8265728	98304	-	-
2	103	3017692	2988431	2988430	420332	420332	46	19	0	8339456	98304	-	-
3	203	3017692	2988431	2988430	427396	427396	46	19	0	8339456	98304	-	-
4	303	3017692	2988431	2988430	361360	421640	44	19	0	8339456	98304	-	-
5	403	3017692	2988431	2988430	367620	421640	44	19	0	8339456	98304	-	-
6	505	3017692	2988431	2988430	369072	421640	44	20	0	8339456	98304	-	-
7	606	3017692	2988431	2988430	372404	421640	44	19	0	8339456	98304	-	-
8	706	3017692	2988431	2988430	338148	421640	43	20	0	8339456	98304	-	-
9	806	3017692	2988431	2988430	303236	421640	42	20	0	8339456	98304	-	-
10	964	3017692	2988431	2988430	307860	421640	42	20	0	8339456	98304	97532	heap:jstat
11	1006	3017692	2988431	2988430	308280	421640	42	20	0	8339456	98304	-	-
12	1106	3017692	2988431	2988430	314804	421640	42	20	0	8339456	98304	-	-
13	1206	3017692	2988431	2988430	282044	421640	41	20	0	8339456	98304	-	-
14	1306	3017692	2988431	2988430	288052	421640	41	20	0	8339456	98304	-	-
15	1407	3017692	2988431	2988430	289692	421640	41	20	0	8339456	98304	-	-
16	1506	3017692	2988431	2988430	292676	421640	41	20	0	8339456	98304	-	-
17	1607	3017692	2988431	2988430	289812	421640	44	20	0	8339456	98304	-	-
18	1707	3017692	2988431	2988430	289856	421640	44	20	0	8339456	98304	-	-
19	1807	3017692	2988431	2988430	289892	421640	44	20	0	8339456	98304	-	-
20	1960	3017692	2988431	2988430	289996	421640	43	20	0	8339456	98304	24363	heap:jstat
21	2007	3017692	2988431	2988430	290016	421640	43	20	0	8339456	98304	-	-
22	2107	3017692	2988431	2988430	292720	421640	43	20	0	8339456	98304	-	-
23	2207	3017692	2988431	2988430	336968	421640	45	20	0	8339456	98304	-	-
24	2308	3017692	2988431	2988430	319436	421640	44	20	0	8339456	98304	-	-
25	2407	3017692	2988431	2988430	319988	421640	44	20	0	8339456	98304	-	-
26	2507	3017692	2988431	2988430	319996	421640	44	20	0	8339456	98304	-	-
27	2608	3017692	2988431	2988430	325868	421640	44	20	0	8339456	98304	-	-
28	2707	3017692	2988431	2988430	326448	421640	44	20	0	8339456	98304	-	-
29	2808	3017692	2988431	2988430	294960	421640	43	20	0	8339456	98304	-	-
30	2968	3017692	2988431	2988430	295264	421640	43	20	0	8339456	98304	60203	heap:jstat
31	3008	3017692	2988431	2988430	295268	421640	43	21	0	8339456	98304	-	-
32	3108	3017692	2988431	2988430	292232	421640	43	20	0	8339456	98304	-	-
33	3208	3017692	2988431	2988430	292608	421640	43	20	0	8339456	98304	-	-
34	3308	3017692	2988431	2988430	294488	421640	43	20	0	8339456	98304	-	-
35	3408	3017692	2988431	2988430	293820	421640	43	20	0	8339456	98304	-	-
36	3508	3017692	2988431	2988430	293940	421640	43	21	0	8339456	98304	-	-
37	3608	3017692	2988431	2988430	293952	421640	42	20	0	8339456	98304	-	-
38	3708	3017692	2988431	2988430	293964	421640	40	20	0	8339456	98304	-	-
39	3808	3017692	2988431	2988430	298272	421640	40	20	0	8339456	98304	-	-
40	3971	3017692	2988431	2988430	298280	421640	40	20	0	8339456	98304	98091	heap:jstat
41	4008	3017692	2988431	2988430	298372	421640	40	20	0	8339456	98304	-	-
42	4108	3017692	2988431	2988430	298408	421640	40	21	0	8339456	98304	-	-
