# pipestream-resources-v2	interval_ms=100
1	4	286466	130819	113910	357628	382232	39	18	0	8265728	98304	-	-
2	104	286466	130819	113910	361984	382232	45	21	0	8474624	98304	-	-
3	205	286466	130819	113910	371908	382232	49	19	0	8634368	98304	-	-
4	304	286466	130819	113910	381164	382232	50	23	0	9048064	98304	-	-
5	404	286466	130819	113910	381456	382232	50	23	0	9048064	98304	-	-
6	504	286466	130819	113910	255092	382232	47	23	0	9048064	98304	-	-
7	605	286466	130819	113910	255900	382232	47	26	0	9170944	98304	-	-
8	706	286466	130819	113910	221288	382232	46	25	0	9183232	98304	-	-
9	805	286466	130819	113910	223796	382232	47	25	0	9273344	98304	-	-
10	964	286466	130819	113910	225636	382232	47	23	0	9289728	98304	58087	heap:jstat
11	1005	286466	130819	113910	227068	382232	47	23	0	9289728	98304	-	-
12	1105	286466	130819	113910	293664	382232	49	23	0	9289728	98304	-	-
13	1205	286466	130819	113910	295068	382232	49	23	0	9289728	98304	-	-
14	1305	286466	130819	113910	298200	382232	49	23	0	9289728	98304	-	-
15	1405	286466	130819	113910	299508	382232	49	23	0	9289728	98304	-	-
16	1505	286466	130819	113910	300932	382232	49	23	0	9289728	98304	-	-
17	1605	286466	130819	113910	305816	382232	49	23	0	9289728	98304	-	-
18	1705	286466	130819	113910	308452	382232	49	23	0	9314304	98304	-	-
19	1805	286466	130819	113910	268640	382232	48	23	0	9314304	98304	-	-
20	1963	286466	130819	113910	239796	382232	47	23	0	9314304	98304	70375	heap:jstat
21	2005	286466	130819	113910	240736	382232	47	23	0	9314304	98304	-	-
22	2105	286466	130819	113910	241856	382232	47	23	0	9314304	98304	-	-
23	2205	286466	130819	113910	283592	382232	49	23	0	9314304	98304	-	-
24	2305	286466	130819	113910	287036	382232	49	23	0	9314304	98304	-	-
25	2405	286466	130819	113910	268644	382232	48	23	0	9314304	98304	-	-
26	2504	286466	130819	113910	246360	382232	47	23	0	9314304	98304	-	-
27	2605	286466	130819	113910	247468	382232	47	23	0	9314304	98304	-	-
28	2706	286466	130819	113910	249704	382232	47	23	0	9314304	98304	-	-
29	2806	286466	130819	113910	254760	382232	47	23	0	9314304	98304	-	-
30	2961	286466	130819	113910	255872	382232	47	23	0	9314304	98304	81639	heap:jstat
31	3006	286466	130819	113910	256316	382232	47	23	0	9314304	98304	-	-
32	3106	286466	130819	113910	263568	382232	47	23	0	9314304	98304	-	-
33	3206	286466	130819	113910	264704	382232	47	23	0	9314304	98304	-	-
34	3306	286466	130819	113910	265848	382232	47	23	0	9314304	98304	-	-
35	3406	286466	130819	113910	267076	382232	47	23	0	9314304	98304	-	-
36	3506	286466	130819	113910	268200	382232	47	23	0	9314304	98304	-	-
37	3606	286466	130819	113910	269296	382232	47	23	0	9314304	98304	-	-
38	3706	286466	130819	113910	270512	382232	47	24	0	9314304	98304	-	-
39	3807	286466	130819	113910	273460	382232	47	23	0	9314304	98304	-	-
40	3963	286466	130819	113910	274148	382232	47	23	0	9314304	98304	92903	heap:jstat
41	4007	286466	130819	113910	275204	382232	47	23	0	9314304	98304	-	-
42	4107	286466	130819	113910	276324	382232	47	23	0	9314304	98304	-	-
43	4207	286466	130819	113910	277768	382232	47	23	0	9314304	98304	-	-
44	4306	286466	130819	113910	278820	382232	47	23	0	9314304	98304	-	-
45	4406	286466	130819	113910	279992	382232	46	23	0	9314304	98304	-	-
46	4507	286466	130819	113910	270808	382232	46	23	0	9314304	98304	-	-
47	4607	286466	130819	113910	273860	382232	46	23	0	9371648	98304	-	-
48	4707	286466	130819	113910	275400	382232	46	26	0	9379840	98304	-	-
49	4807	286466	130819	113910	277404	382232	46	23	0	9441280	98304	-	-
50	4965	286466	130819	113910	280788	382232	47	23	0	9478144	98304	108263	heap:jstat
51	5007	286466	130819	113910	282264	382232	47	23	0	9478144	98304	-	-
52	5107	286466	130819	113910	281544	382232	47	23	0	9478144	98304	-	-
53	5207	286466	130819	113910	282824	382232	47	23	0	9478144	98304	-	-
54	5307	286466	130819	113910	284128	382232	47	23	0	9478144	98304	-	-
55	5408	286466	130819	113910	285540	382232	47	24	0	9478144	98304	-	-
56	5507	286466	130819	113910	286392	382232	47	23	0	9478144	98304	-	-
57	5607	286466	130819	113910	287708	382232	47	23	0	9478144	98304	-	-
58	5707	286466	130819	113910	289016	382232	47	23	0	9478144	98304	-	-
59	5808	286466	130819	113910	295684	382232	50	24	0	9486336	98304	-	-
60	5963	286466	130819	113910	295696	382232	50	23	0	9502720	98304	13067	heap:jstat
61	6008	286466	130819	113910	295708	382232	50	23	0	9502720	98304	-	-
